window_id,strategy_name,variant,share_size,start_time,end_time,final_result,orders_placed,orders_filled,up_shares,down_shares,avg_up,avg_down,avg_sum,cost,gross_pnl,net_pnl,max_imbalance,stopped_reason,first_fill_time,last_fill_time,btc_move_10s_at_entry,btc_move_30s_at_entry,pm_volume_at_entry
btc-updown-5m-1778845200,Deep Ladder Both Sides,base,3,2026-05-15 11:40:00+00:00,2026-05-15 11:44:59+00:00,UP,4,4,6,6,0.455,0.445,0.9,5.4,0.5999999999999996,0.3839999999999997,6,cancel_240,46,119,-9.043685466814324e-05,-9.031280982998906e-05,192.0
btc-updown-5m-1778845500,Deep Ladder Both Sides,base,3,2026-05-15 11:45:00+00:00,2026-05-15 11:49:59+00:00,UP,4,2,0,6,,0.49499999999999994,,2.9699999999999998,-2.9699999999999998,-3.078,6,cancel_240,11,17,0.0,,2.0
btc-updown-5m-1778845800,Deep Ladder Both Sides,base,3,2026-05-15 11:50:00+00:00,2026-05-15 11:54:59+00:00,UP,4,4,6,6,0.41500000000000004,0.48500000000000004,0.9000000000000001,5.4,0.5999999999999996,0.3839999999999997,6,cancel_240,8,201,,,7.0
btc-updown-5m-1778846100,Deep Ladder Both Sides,base,3,2026-05-15 11:55:00+00:00,2026-05-15 11:59:59+00:00,DOWN,4,2,6,0,0.465,,,2.79,-2.79,-2.898,6,cancel_240,17,20,-0.00011093281982814016,,2.0
btc-updown-5m-1778846400,Deep Ladder Both Sides,base,3,2026-05-15 12:00:00+00:00,2026-05-15 12:04:59+00:00,DOWN,4,4,6,6,0.34500000000000003,0.545,0.8900000000000001,5.34,0.6600000000000001,0.4440000000000002,6,cancel_240,7,82,,,8.0
btc-updown-5m-1778846700,Deep Ladder Both Sides,base,3,2026-05-15 12:05:00+00:00,2026-05-15 12:09:59+00:00,UP,4,2,6,0,0.47500000000000003,,,2.85,3.15,3.042,6,cancel_240,8,21,,,6.0
btc-updown-5m-1778847000,Deep Ladder Both Sides,base,3,2026-05-15 12:10:00+00:00,2026-05-15 12:14:59+00:00,DOWN,4,3,6,3,0.49499999999999994,0.42,0.9149999999999999,4.23,-1.2300000000000004,-1.3920000000000003,6,cancel_240,5,37,,,158.0
btc-updown-5m-1778847300,Deep Ladder Both Sides,base,3,2026-05-15 12:15:00+00:00,2026-05-15 12:19:59+00:00,UP,4,4,6,6,0.455,0.43500000000000005,0.8900000000000001,5.34,0.6600000000000001,0.4440000000000002,6,cancel_240,6,41,,,3.0
btc-updown-5m-1778847600,Deep Ladder Both Sides,base,3,2026-05-15 12:20:00+00:00,2026-05-15 12:24:59+00:00,UP,4,0,0,0,,,,0,0.0,0.0,0,cancel_240,,,,,
btc-updown-5m-1778847900,Deep Ladder Both Sides,base,3,2026-05-15 12:25:00+00:00,2026-05-15 12:29:59+00:00,UP,4,0,0,0,,,,0,0.0,0.0,0,cancel_240,,,,,
btc-updown-5m-1778848200,Deep Ladder Both Sides,base,3,2026-05-15 12:30:00+00:00,2026-05-15 12:34:59+00:00,UP,4,4,6,6,0.355,0.535,0.89,5.34,0.6600000000000001,0.4440000000000002,6,cancel_240,8,175,,,648.0
btc-updown-5m-1778848500,Deep Ladder Both Sides,base,3,2026-05-15 12:35:00+00:00,2026-05-15 12:39:59+00:00,DOWN,4,3,6,3,0.515,0.38999999999999996,0.905,4.26,-1.2599999999999998,-1.4219999999999997,3,cancel_240,9,15,,,1.0
btc-updown-5m-1778848800,Deep Ladder Both Sides,base,3,2026-05-15 12:40:00+00:00,2026-05-15 12:44:59+00:00,DOWN,4,2,6,0,0.455,,,2.73,-2.73,-2.838,6,cancel_240,8,8,,,5.0
btc-updown-5m-1778849100,Deep Ladder Both Sides,base,3,2026-05-15 12:45:00+00:00,2026-05-15 12:49:59+00:00,DOWN,4,4,6,6,0.395,0.505,0.9,5.4,0.5999999999999996,0.3839999999999997,3,cancel_240,9,89,,,31.0
btc-updown-5m-1778849400,Deep Ladder Both Sides,base,3,2026-05-15 12:50:00+00:00,2026-05-15 12:54:59+00:00,DOWN,4,4,6,6,0.47500000000000003,0.425,0.9,5.4,0.5999999999999996,0.3839999999999997,6,cancel_240,21,54,1.2437718119965908e-07,,1.0
btc-updown-5m-1778849700,Deep Ladder Both Sides,base,3,2026-05-15 12:55:00+00:00,2026-05-15 12:59:59+00:00,UP,4,3,3,6,0.5,0.41500000000000004,0.915,3.99,-0.9900000000000002,-1.1520000000000001,6,cancel_240,22,34,-1.6177236811558289e-06,,4.0
btc-updown-5m-1778850000,Deep Ladder Both Sides,base,3,2026-05-15 13:00:00+00:00,2026-05-15 13:04:59+00:00,DOWN,4,2,6,0,0.355,,,2.13,-2.13,-2.238,6,cancel_240,10,10,-0.0005235431429161023,,99.0
btc-updown-5m-1778850300,Deep Ladder Both Sides,base,3,2026-05-15 13:05:00+00:00,2026-05-15 13:09:59+00:00,DOWN,4,3,6,3,0.49499999999999994,0.42,0.9149999999999999,4.23,-1.2300000000000004,-1.3920000000000003,3,cancel_240,8,16,,,6.0
btc-updown-5m-1778850600,Deep Ladder Both Sides,base,3,2026-05-15 13:10:00+00:00,2026-05-15 13:14:59+00:00,UP,4,4,6,6,0.49499999999999994,0.40499999999999997,0.8999999999999999,5.4,0.5999999999999996,0.3839999999999997,6,cancel_240,12,31,-1.2486985451055168e-07,,1.0
btc-updown-5m-1778850900,Deep Ladder Both Sides,base,3,2026-05-15 13:15:00+00:00,2026-05-15 13:19:59+00:00,UP,4,3,6,3,0.47500000000000003,0.43,0.905,4.140000000000001,1.8599999999999994,1.6979999999999995,6,cancel_240,10,237,-0.00041580233565596667,,253.0
btc-updown-5m-1778851200,Deep Ladder Both Sides,base,3,2026-05-15 13:20:00+00:00,2026-05-15 13:24:59+00:00,UP,4,3,3,6,0.52,0.395,0.915,3.93,-0.9300000000000002,-1.092,3,cancel_240,14,44,-0.0001360015082441766,,6.0
btc-updown-5m-1778851500,Deep Ladder Both Sides,base,3,2026-05-15 13:25:00+00:00,2026-05-15 13:29:59+00:00,DOWN,4,2,6,0,0.465,,,2.79,-2.79,-2.898,6,cancel_240,12,12,-0.00014507069608119092,,110.0
btc-updown-5m-1778851800,Deep Ladder Both Sides,base,3,2026-05-15 13:30:00+00:00,2026-05-15 13:34:59+00:00,DOWN,4,2,6,0,0.375,,,2.25,-2.25,-2.358,6,cancel_240,11,11,-0.0008554515629147936,,77.0
btc-updown-5m-1778852100,Deep Ladder Both Sides,base,3,2026-05-15 13:35:00+00:00,2026-05-15 13:39:59+00:00,DOWN,4,2,6,0,0.455,,,2.73,-2.73,-2.838,6,cancel_240,8,8,,,12.0
btc-updown-5m-1778852400,Deep Ladder Both Sides,base,3,2026-05-15 13:40:00+00:00,2026-05-15 13:44:59+00:00,DOWN,4,4,6,6,0.505,0.395,0.9,5.4,0.5999999999999996,0.3839999999999997,3,cancel_240,11,68,0.00022622950819675068,,348.0
btc-updown-5m-1778852700,Deep Ladder Both Sides,base,3,2026-05-15 13:45:00+00:00,2026-05-15 13:49:59+00:00,DOWN,4,4,6,6,0.525,0.365,0.89,5.34,0.6600000000000001,0.4440000000000002,6,cancel_240,16,125,-7.745165115410042e-05,,20.0
btc-updown-5m-1778853000,Deep Ladder Both Sides,base,3,2026-05-15 13:50:00+00:00,2026-05-15 13:54:59+00:00,DOWN,4,2,6,0,0.555,,,3.33,-3.33,-3.438,6,cancel_240,9,13,,,9.0
btc-updown-5m-1778853300,Deep Ladder Both Sides,base,3,2026-05-15 13:55:00+00:00,2026-05-15 13:59:59+00:00,DOWN,4,2,6,0,0.515,,,3.09,-3.09,-3.198,6,cancel_240,9,18,,,131.0
btc-updown-5m-1778853600,Deep Ladder Both Sides,base,3,2026-05-15 14:00:00+00:00,2026-05-15 14:04:59+00:00,UP,4,4,6,6,0.505,0.33499999999999996,0.84,5.04,0.96,0.744,6,cancel_240,12,115,-0.0007686077875599926,,219.0
btc-updown-5m-1778853900,Deep Ladder Both Sides,base,3,2026-05-15 14:05:00+00:00,2026-05-15 14:09:59+00:00,UP,4,4,6,6,0.505,0.395,0.9,5.4,0.5999999999999996,0.3839999999999997,6,cancel_240,10,59,0.00018172838255414898,,176.0
btc-updown-5m-1778854200,Deep Ladder Both Sides,base,3,2026-05-15 14:10:00+00:00,2026-05-15 14:14:59+00:00,UP,4,4,6,6,0.545,0.33499999999999996,0.88,5.28,0.7199999999999998,0.5039999999999998,6,cancel_240,10,71,0.00025194031314137007,,128.0
btc-updown-5m-1778854500,Deep Ladder Both Sides,base,3,2026-05-15 14:15:00+00:00,2026-05-15 14:19:59+00:00,DOWN,4,4,6,6,0.48500000000000004,0.41500000000000004,0.9000000000000001,5.4,0.5999999999999996,0.3839999999999997,6,cancel_240,10,142,-0.00010711582134753014,,153.0
btc-updown-5m-1778854800,Deep Ladder Both Sides,base,3,2026-05-15 14:20:00+00:00,2026-05-15 14:24:59+00:00,DOWN,4,4,6,6,0.465,0.43500000000000005,0.9000000000000001,5.4,0.5999999999999996,0.3839999999999997,6,cancel_240,11,217,-5.3653310737504524e-05,,220.0
btc-updown-5m-1778855100,Deep Ladder Both Sides,base,3,2026-05-15 14:25:00+00:00,2026-05-15 14:29:59+00:00,DOWN,4,2,6,0,0.465,,,2.79,-2.79,-2.898,6,cancel_240,9,15,,,41.0
btc-updown-5m-1778855400,Deep Ladder Both Sides,base,3,2026-05-15 14:30:00+00:00,2026-05-15 14:34:59+00:00,UP,4,4,6,6,0.585,0.305,0.8899999999999999,5.34,0.6600000000000001,0.4440000000000002,6,cancel_240,15,27,6.507784067926328e-05,,72.0
btc-updown-5m-1778855700,Deep Ladder Both Sides,base,3,2026-05-15 14:35:00+00:00,2026-05-15 14:39:59+00:00,UP,4,4,6,6,0.465,0.43500000000000005,0.9000000000000001,5.4,0.5999999999999996,0.3839999999999997,6,cancel_240,12,188,0.00030290382026545553,,87.0
btc-updown-5m-1778856000,Deep Ladder Both Sides,base,3,2026-05-15 14:40:00+00:00,2026-05-15 14:44:59+00:00,UP,4,2,0,6,,0.43500000000000005,,2.6100000000000003,-2.6100000000000003,-2.7180000000000004,6,cancel_240,7,15,,,3.0
btc-updown-5m-1778856300,Deep Ladder Both Sides,base,3,2026-05-15 14:45:00+00:00,2026-05-15 14:49:59+00:00,DOWN,4,3,6,3,0.395,0.47,0.865,3.7800000000000002,-0.7800000000000002,-0.9420000000000002,3,cancel_240,15,26,0.000247454001331275,,3.0
btc-updown-5m-1778856600,Deep Ladder Both Sides,base,3,2026-05-15 14:50:00+00:00,2026-05-15 14:54:59+00:00,UP,4,4,6,6,0.425,0.47500000000000003,0.9,5.4,0.5999999999999996,0.3839999999999997,6,cancel_240,7,65,,,63.0
btc-updown-5m-1778856900,Deep Ladder Both Sides,base,3,2026-05-15 14:55:00+00:00,2026-05-15 14:59:59+00:00,DOWN,4,4,6,6,0.47500000000000003,0.395,0.8700000000000001,5.220000000000001,0.7799999999999994,0.5639999999999994,3,cancel_240,7,114,,,176.0
btc-updown-5m-1778857200,Deep Ladder Both Sides,base,3,2026-05-15 15:00:00+00:00,2026-05-15 15:04:59+00:00,DOWN,4,4,6,6,0.565,0.3,0.865,5.1899999999999995,0.8100000000000005,0.5940000000000005,6,cancel_240,8,18,,,666.0
btc-updown-5m-1778857500,Deep Ladder Both Sides,base,3,2026-05-15 15:05:00+00:00,2026-05-15 15:09:59+00:00,UP,4,4,6,6,0.465,0.43500000000000005,0.9000000000000001,5.4,0.5999999999999996,0.3839999999999997,6,cancel_240,23,99,0.0002284336568361014,,2.0
btc-updown-5m-1778857800,Deep Ladder Both Sides,base,3,2026-05-15 15:10:00+00:00,2026-05-15 15:14:59+00:00,DOWN,4,4,6,6,0.49499999999999994,0.40499999999999997,0.8999999999999999,5.4,0.5999999999999996,0.3839999999999997,3,cancel_240,9,56,,,3.0
btc-updown-5m-1778858100,Deep Ladder Both Sides,base,3,2026-05-15 15:15:00+00:00,2026-05-15 15:19:59+00:00,UP,4,4,6,6,0.465,0.43500000000000005,0.9000000000000001,5.4,0.5999999999999996,0.3839999999999997,6,cancel_240,15,68,-0.00016836680538641328,,4.0
btc-updown-5m-1778858400,Deep Ladder Both Sides,base,3,2026-05-15 15:20:00+00:00,2026-05-15 15:24:59+00:00,DOWN,4,4,6,6,0.525,0.375,0.9,5.4,0.5999999999999996,0.3839999999999997,6,cancel_240,12,214,0.00020053544224319113,,103.0
btc-updown-5m-1778858700,Deep Ladder Both Sides,base,3,2026-05-15 15:25:00+00:00,2026-05-15 15:29:59+00:00,DOWN,4,2,6,0,0.425,,,2.55,-2.55,-2.658,6,cancel_240,7,7,,,86.0
btc-updown-5m-1778859000,Deep Ladder Both Sides,base,3,2026-05-15 15:30:00+00:00,2026-05-15 15:34:59+00:00,UP,4,3,3,6,0.61,0.33499999999999996,0.945,3.84,-0.8399999999999999,-1.0019999999999998,6,cancel_240,9,109,,,169.0
btc-updown-5m-1778859300,Deep Ladder Both Sides,base,3,2026-05-15 15:35:00+00:00,2026-05-15 15:39:59+00:00,DOWN,4,4,6,6,0.43500000000000005,0.455,0.8900000000000001,5.34,0.6600000000000001,0.4440000000000002,6,cancel_240,8,114,,,87.0
btc-updown-5m-1778859600,Deep Ladder Both Sides,base,3,2026-05-15 15:40:00+00:00,2026-05-15 15:44:59+00:00,DOWN,4,4,6,6,0.425,0.47500000000000003,0.9,5.4,0.5999999999999996,0.3839999999999997,3,cancel_240,10,45,9.782587676448672e-05,,10.0
btc-updown-5m-1778859900,Deep Ladder Both Sides,base,3,2026-05-15 15:45:00+00:00,2026-05-15 15:49:59+00:00,UP,4,4,6,6,0.465,0.43500000000000005,0.9000000000000001,5.4,0.5999999999999996,0.3839999999999997,6,cancel_240,12,132,-0.0009379425450130616,,22.0
btc-updown-5m-1778860200,Deep Ladder Both Sides,base,3,2026-05-15 15:50:00+00:00,2026-05-15 15:54:59+00:00,UP,4,4,6,6,0.455,0.445,0.9,5.4,0.5999999999999996,0.3839999999999997,6,cancel_240,10,41,-0.00011121210068540662,,89.0
btc-updown-5m-1778860500,Deep Ladder Both Sides,base,3,2026-05-15 15:55:00+00:00,2026-05-15 15:59:59+00:00,DOWN,4,4,6,6,0.325,0.5750000000000001,0.9000000000000001,5.4,0.5999999999999996,0.3839999999999997,6,cancel_240,19,71,8.496022270953271e-05,,2.0
btc-updown-5m-1778860800,Deep Ladder Both Sides,base,3,2026-05-15 16:00:00+00:00,2026-05-15 16:04:59+00:00,UP,4,4,6,6,0.525,0.375,0.9,5.4,0.5999999999999996,0.3839999999999997,6,cancel_240,10,109,0.00027255889205369437,,13.0
btc-updown-5m-1778861100,Deep Ladder Both Sides,base,3,2026-05-15 16:05:00+00:00,2026-05-15 16:09:59+00:00,UP,4,4,6,6,0.49499999999999994,0.375,0.8699999999999999,5.22,0.7800000000000002,0.5640000000000003,6,cancel_240,11,118,0.00031528175860807793,,3.0
btc-updown-5m-1778861400,Deep Ladder Both Sides,base,3,2026-05-15 16:10:00+00:00,2026-05-15 16:14:59+00:00,UP,4,4,6,6,0.465,0.43500000000000005,0.9000000000000001,5.4,0.5999999999999996,0.3839999999999997,3,cancel_240,13,70,-0.0001713236958598175,,1.0
btc-updown-5m-1778861700,Deep Ladder Both Sides,base,3,2026-05-15 16:15:00+00:00,2026-05-15 16:19:59+00:00,DOWN,4,4,6,6,0.40499999999999997,0.49499999999999994,0.8999999999999999,5.4,0.5999999999999996,0.3839999999999997,6,cancel_240,17,41,0.00020949551358849912,,2.0
btc-updown-5m-1778862000,Deep Ladder Both Sides,base,3,2026-05-15 16:20:00+00:00,2026-05-15 16:24:59+00:00,UP,4,2,0,6,,0.445,,2.67,-2.67,-2.778,6,cancel_240,11,11,0.00016430506031813442,,157.0
btc-updown-5m-1778862300,Deep Ladder Both Sides,base,3,2026-05-15 16:25:00+00:00,2026-05-15 16:29:59+00:00,UP,4,4,6,6,0.455,0.445,0.9,5.4,0.5999999999999996,0.3839999999999997,6,cancel_240,7,35,,,1.0
btc-updown-5m-1778862600,Deep Ladder Both Sides,base,3,2026-05-15 16:30:00+00:00,2026-05-15 16:34:59+00:00,UP,4,2,0,6,,0.395,,2.37,-2.37,-2.478,6,cancel_240,9,9,,,166.0
btc-updown-5m-1778862900,Deep Ladder Both Sides,base,3,2026-05-15 16:35:00+00:00,2026-05-15 16:39:59+00:00,UP,4,0,0,0,,,,0,0.0,0.0,0,cancel_240,,,,,
btc-updown-5m-1778863200,Deep Ladder Both Sides,base,3,2026-05-15 16:40:00+00:00,2026-05-15 16:44:59+00:00,UP,4,0,0,0,,,,0,0.0,0.0,0,cancel_240,,,,,
btc-updown-5m-1778863500,Deep Ladder Both Sides,base,3,2026-05-15 16:45:00+00:00,2026-05-15 16:49:59+00:00,DOWN,4,4,6,6,0.465,0.425,0.89,5.34,0.6600000000000001,0.4440000000000002,6,cancel_240,102,181,-0.000796585312709043,-0.0009628117131320783,76.0
btc-updown-5m-1778863800,Deep Ladder Both Sides,base,3,2026-05-15 16:50:00+00:00,2026-05-15 16:54:59+00:00,DOWN,4,4,6,6,0.645,0.3,0.9450000000000001,5.67,0.33000000000000007,0.1140000000000001,6,cancel_240,1,59,,,5.0
btc-updown-5m-1778864100,Deep Ladder Both Sides,base,3,2026-05-15 16:55:00+00:00,2026-05-15 16:59:59+00:00,UP,4,2,0,6,,0.3,,1.7999999999999998,-1.7999999999999998,-1.908,6,cancel_240,60,60,0.00031732613303717296,0.00031732613303717296,2.0
btc-updown-5m-1778864400,Deep Ladder Both Sides,base,3,2026-05-15 17:00:00+00:00,2026-05-15 17:04:59+00:00,DOWN,4,4,6,6,0.3,0.615,0.915,5.49,0.5099999999999998,0.2939999999999998,6,cancel_240,9,98,,,1.0
btc-updown-5m-1778864700,Deep Ladder Both Sides,base,3,2026-05-15 17:05:00+00:00,2026-05-15 17:09:59+00:00,UP,4,2,0,6,,0.445,,2.67,-2.67,-2.778,6,cancel_240,9,9,,,4.0
btc-updown-5m-1778865000,Deep Ladder Both Sides,base,3,2026-05-15 17:10:00+00:00,2026-05-15 17:14:59+00:00,DOWN,4,4,6,6,0.455,0.445,0.9,5.4,0.5999999999999996,0.3839999999999997,3,cancel_240,11,53,-7.314349820977434e-06,,55.0
btc-updown-5m-1778865300,Deep Ladder Both Sides,base,3,2026-05-15 17:15:00+00:00,2026-05-15 17:19:59+00:00,UP,4,4,6,6,0.505,0.395,0.9,5.4,0.5999999999999996,0.3839999999999997,6,cancel_240,14,137,0.00012427453949035857,,4.0
btc-updown-5m-1778865600,Deep Ladder Both Sides,base,3,2026-05-15 17:20:00+00:00,2026-05-15 17:24:59+00:00,UP,4,4,6,6,0.47500000000000003,0.425,0.9,5.4,0.5999999999999996,0.3839999999999997,6,cancel_240,8,152,,,106.0
btc-updown-5m-1778865900,Deep Ladder Both Sides,base,3,2026-05-15 17:25:00+00:00,2026-05-15 17:29:59+00:00,UP,4,2,0,6,,0.47500000000000003,,2.85,-2.85,-2.958,6,cancel_240,9,9,,,2.0
btc-updown-5m-1778866200,Deep Ladder Both Sides,base,3,2026-05-15 17:30:00+00:00,2026-05-15 17:34:59+00:00,UP,4,4,6,6,0.535,0.365,0.9,5.4,0.5999999999999996,0.3839999999999997,3,cancel_240,18,103,6.663416833892165e-05,,53.0
btc-updown-5m-1778866500,Deep Ladder Both Sides,base,3,2026-05-15 17:35:00+00:00,2026-05-15 17:39:59+00:00,UP,4,4,6,6,0.49499999999999994,0.40499999999999997,0.8999999999999999,5.4,0.5999999999999996,0.3839999999999997,6,cancel_240,17,77,9.412142494295683e-05,,3.0
btc-updown-5m-1778866800,Deep Ladder Both Sides,base,3,2026-05-15 17:40:00+00:00,2026-05-15 17:44:59+00:00,DOWN,4,3,6,3,0.425,0.49,0.915,4.02,-1.0199999999999996,-1.1819999999999995,3,cancel_240,27,44,-1.2581502969689285e-07,,10.0
btc-updown-5m-1778867100,Deep Ladder Both Sides,base,3,2026-05-15 17:45:00+00:00,2026-05-15 17:49:59+00:00,UP,4,4,6,6,0.43500000000000005,0.445,0.8800000000000001,5.28,0.7199999999999998,0.5039999999999998,6,cancel_240,12,120,0.00010642770435330424,,247.0
btc-updown-5m-1778867400,Deep Ladder Both Sides,base,3,2026-05-15 17:50:00+00:00,2026-05-15 17:54:59+00:00,UP,4,4,6,6,0.47500000000000003,0.425,0.9,5.4,0.5999999999999996,0.3839999999999997,6,cancel_240,18,119,7.882112804107917e-05,,3.0
btc-updown-5m-1778867700,Deep Ladder Both Sides,base,3,2026-05-15 17:55:00+00:00,2026-05-15 17:59:59+00:00,UP,4,2,0,6,,0.40499999999999997,,2.4299999999999997,-2.4299999999999997,-2.538,6,cancel_240,14,14,0.00015434758497010506,,3.0
btc-updown-5m-1778868000,Deep Ladder Both Sides,base,3,2026-05-15 18:00:00+00:00,2026-05-15 18:04:59+00:00,UP,4,2,0,6,,0.505,,3.0300000000000002,-3.0300000000000002,-3.1380000000000003,6,cancel_240,11,11,0.00025472653646422,,3.0
btc-updown-5m-1778868300,Deep Ladder Both Sides,base,3,2026-05-15 18:05:00+00:00,2026-05-15 18:09:59+00:00,DOWN,4,2,6,0,0.425,,,2.55,-2.55,-2.658,6,cancel_240,8,8,,,5.0
btc-updown-5m-1778868600,Deep Ladder Both Sides,base,3,2026-05-15 18:10:00+00:00,2026-05-15 18:14:59+00:00,UP,4,4,6,6,0.385,0.515,0.9,5.4,0.5999999999999996,0.3839999999999997,6,cancel_240,12,35,-0.00010510947876009674,,38.0
btc-updown-5m-1778868900,Deep Ladder Both Sides,base,3,2026-05-15 18:15:00+00:00,2026-05-15 18:19:59+00:00,DOWN,4,4,6,6,0.445,0.455,0.9,5.4,0.5999999999999996,0.3839999999999997,6,cancel_240,12,45,1.2581781573680562e-07,,9.0
btc-updown-5m-1778869200,Deep Ladder Both Sides,base,3,2026-05-15 18:20:00+00:00,2026-05-15 18:24:59+00:00,UP,4,4,6,6,0.565,0.33499999999999996,0.8999999999999999,5.3999999999999995,0.6000000000000005,0.38400000000000056,6,cancel_240,21,25,0.0002998627900566049,,355.0
btc-updown-5m-1778869500,Deep Ladder Both Sides,base,3,2026-05-15 18:25:00+00:00,2026-05-15 18:29:59+00:00,DOWN,4,4,6,6,0.3,0.64,0.94,5.640000000000001,0.35999999999999943,0.14399999999999946,6,cancel_240,1,56,,,2.0
btc-updown-5m-1778869800,Deep Ladder Both Sides,base,3,2026-05-15 18:30:00+00:00,2026-05-15 18:34:59+00:00,DOWN,4,3,6,3,0.465,0.45,0.915,4.140000000000001,-1.1400000000000006,-1.3020000000000005,3,cancel_240,15,23,4.944344590544261e-05,,125.0
btc-updown-5m-1778870100,Deep Ladder Both Sides,base,3,2026-05-15 18:35:00+00:00,2026-05-15 18:39:59+00:00,UP,4,4,6,6,0.47500000000000003,0.425,0.9,5.4,0.5999999999999996,0.3839999999999997,3,cancel_240,9,81,,,1.0
btc-updown-5m-1778870400,Deep Ladder Both Sides,base,3,2026-05-15 18:40:00+00:00,2026-05-15 18:44:59+00:00,UP,4,4,6,6,0.455,0.445,0.9,5.4,0.5999999999999996,0.3839999999999997,6,cancel_240,9,135,,,227.0
btc-updown-5m-1778870700,Deep Ladder Both Sides,base,3,2026-05-15 18:45:05+00:00,2026-05-15 18:49:48+00:00,DOWN,0,0,0,0,,,,0,0.0,0.0,0,cancel_240,,,,,
btc-updown-5m-1778871000,Deep Ladder Both Sides,base,3,2026-05-15 18:50:03+00:00,2026-05-15 18:54:55+00:00,UP,0,0,0,0,,,,0,0.0,0.0,0,cancel_240,,,,,
btc-updown-5m-1778871300,Deep Ladder Both Sides,base,3,2026-05-15 18:55:05+00:00,2026-05-15 18:59:55+00:00,DOWN,0,0,0,0,,,,0,0.0,0.0,0,cancel_240,,,,,
btc-updown-5m-1778871600,Deep Ladder Both Sides,base,3,2026-05-15 19:00:05+00:00,2026-05-15 19:03:45+00:00,DOWN,0,0,0,0,,,,0,0.0,0.0,0,window_end,,,,,
btc-updown-5m-1778871900,Deep Ladder Both Sides,base,3,2026-05-15 19:05:04+00:00,2026-05-15 19:09:54+00:00,UP,0,0,0,0,,,,0,0.0,0.0,0,cancel_240,,,,,
btc-updown-5m-1778872200,Deep Ladder Both Sides,base,3,2026-05-15 19:10:04+00:00,2026-05-15 19:14:46+00:00,DOWN,0,0,0,0,,,,0,0.0,0.0,0,cancel_240,,,,,
btc-updown-5m-1778872500,Deep Ladder Both Sides,base,3,2026-05-15 19:15:00+00:00,2026-05-15 19:19:54+00:00,UP,4,0,0,0,,,,0,0.0,0.0,0,cancel_240,,,,,
btc-updown-5m-1778872800,Deep Ladder Both Sides,base,3,2026-05-15 19:20:04+00:00,2026-05-15 19:24:39+00:00,UP,0,0,0,0,,,,0,0.0,0.0,0,cancel_240,,,,,
btc-updown-5m-1778873100,Deep Ladder Both Sides,base,3,2026-05-15 19:25:05+00:00,2026-05-15 19:29:40+00:00,DOWN,0,0,0,0,,,,0,0.0,0.0,0,cancel_240,,,,,
btc-updown-5m-1778873400,Deep Ladder Both Sides,base,3,2026-05-15 19:30:04+00:00,2026-05-15 19:34:45+00:00,UP,0,0,0,0,,,,0,0.0,0.0,0,cancel_240,,,,,
btc-updown-5m-1778873700,Deep Ladder Both Sides,base,3,2026-05-15 19:35:01+00:00,2026-05-15 19:39:53+00:00,UP,0,0,0,0,,,,0,0.0,0.0,0,cancel_240,,,,,
btc-updown-5m-1778874000,Deep Ladder Both Sides,base,3,2026-05-15 19:40:01+00:00,2026-05-15 19:44:29+00:00,DOWN,0,0,0,0,,,,0,0.0,0.0,0,cancel_240,,,,,
btc-updown-5m-1778874300,Deep Ladder Both Sides,base,3,2026-05-15 19:45:01+00:00,2026-05-15 19:49:19+00:00,UP,0,0,0,0,,,,0,0.0,0.0,0,cancel_240,,,,,
btc-updown-5m-1778874600,Deep Ladder Both Sides,base,3,2026-05-15 19:50:01+00:00,2026-05-15 19:54:48+00:00,DOWN,0,0,0,0,,,,0,0.0,0.0,0,cancel_240,,,,,
btc-updown-5m-1778874900,Deep Ladder Both Sides,base,3,2026-05-15 19:55:05+00:00,2026-05-15 19:59:57+00:00,UP,0,0,0,0,,,,0,0.0,0.0,0,cancel_240,,,,,
btc-updown-5m-1778875200,Deep Ladder Both Sides,base,3,2026-05-15 20:00:04+00:00,2026-05-15 20:04:47+00:00,UP,0,0,0,0,,,,0,0.0,0.0,0,cancel_240,,,,,
btc-updown-5m-1778875500,Deep Ladder Both Sides,base,3,2026-05-15 20:05:04+00:00,2026-05-15 20:09:36+00:00,DOWN,0,0,0,0,,,,0,0.0,0.0,0,cancel_240,,,,,
btc-updown-5m-1778875800,Deep Ladder Both Sides,base,3,2026-05-15 20:10:00+00:00,2026-05-15 20:14:52+00:00,UP,4,0,0,0,,,,0,0.0,0.0,0,cancel_240,,,,,
btc-updown-5m-1778876100,Deep Ladder Both Sides,base,3,2026-05-15 20:15:03+00:00,2026-05-15 20:19:57+00:00,DOWN,0,0,0,0,,,,0,0.0,0.0,0,cancel_240,,,,,
btc-updown-5m-1778876400,Deep Ladder Both Sides,base,3,2026-05-15 20:20:03+00:00,2026-05-15 20:24:46+00:00,DOWN,0,0,0,0,,,,0,0.0,0.0,0,cancel_240,,,,,
btc-updown-5m-1778876700,Deep Ladder Both Sides,base,3,2026-05-15 20:25:03+00:00,2026-05-15 20:29:35+00:00,UP,0,0,0,0,,,,0,0.0,0.0,0,cancel_240,,,,,
btc-updown-5m-1778877000,Deep Ladder Both Sides,base,3,2026-05-15 20:30:03+00:00,2026-05-15 20:34:56+00:00,DOWN,0,0,0,0,,,,0,0.0,0.0,0,cancel_240,,,,,
